Time, BuyerID, SellerID, Qty, Price, Spread, Type
15, 4, 14, 6, 255.87, 0.55, 0
15, 4, 30, 123, 255.99, 0.43, 0
15, 4, 33, 17, 256.22, 0.2, 0
15, 21, 84, 1, 246.27, 0.59, 1
15, 3, 38, 11, 251.79, 1.69, 1
15, 3, 61, 4, 251.79, 7.87, 1
15, 3, 49, 189, 251.79, 11.08, 1
16, 37, 34, 3, 253.29, 1.98, 0
16, 9, 26, 1, 256.95, 6.75, 0
16, 39, 26, 1, 256.95, 11.92, 0
16, 61, 26, 7, 256.95, 2.71, 0
16, 28, 26, 2, 256.95, 8.84, 0
16, 69, 56, 158, 252.65, 2.99, 1
16, 11, 26, 1, 256.95, 4.73, 0
16, 69, 80, 18, 252.65, 0.76, 1
16, 5, 69, 172, 256.83, 10.6, 1
16, 40, 26, 9, 256.95, 9.6, 0
16, 5, 47, 19, 256.83, 4.12, 1
16, 14, 26, 11, 256.95, 2.16, 0
16, 14, 45, 1, 257.26, 1.85, 0
16, 14, 71, 46, 258.33, 0.78, 0
16, 14, 94, 3, 258.87, 0.24, 0
16, 14, 55, 1, 258.92, 0.19, 0
16, 14, 97, 5, 259.04, 0.07, 0
16, 5, 57, 1, 256.83, 0.68, 1
16, 44, 57, 12, 256.75, 0.6, 1
16, 44, 71, 3, 256.75, 3.91, 1
16, 53, 71, 61, 256.3, 3.46, 1
16, 31, 77, 2, 257.24, 5.14, 0
16, 31, 13, 19, 258.69, 3.69, 0
16, 31, 67, 1, 259.21, 3.17, 0
16, 31, 73, 1, 259.33, 3.05, 0
16, 95, 73, 8, 259.33, 0.08, 0
16, 53, 78, 5, 256.3, 7.69, 1
16, 69, 78, 40, 252.65, 4.04, 1
16, 98, 29, 5, 253.88, 10.13, 0
16, 98, 76, 5, 254.16, 9.85, 0
16, 94, 76, 5, 254.16, 10.79, 0
16, 69, 46, 2, 252.65, 5.22, 1
16, 79, 76, 3, 254.16, 7.85, 0
16, 69, 59, 530, 252.65, 0.31, 1
16, 86, 76, 111, 254.16, 5.09, 0
16, 12, 38, 1, 257.4, 6.64, 0
16, 12, 73, 12, 259.33, 4.71, 0
16, 73, 73, 181, 259.33, 2.21, 0
16, 73, 68, 5, 260.39, 1.15, 0
16, 73, 15, 9, 260.52, 1.02, 0
16, 73, 97, 75, 261.05, 0.49, 0
16, 0, 17, 5, 260.75, 0.79, 1
16, 83, 20, 11, 253.46, 1.39, 1
16, 22, 20, 74, 253.16, 1.09, 1
16, 69, 20, 6, 252.65, 0.58, 1
16, 52, 16, 1, 254.86, 1.59, 0
17, 0, 82, 2, 257.13, 11.86, 1
17, 7, 62, 77, 257.26, 8.05, 1
17, 0, 62, 16, 257.13, 7.92, 1
17, 50, 62, 23, 254.99, 5.78, 1
17, 50, 22, 52, 254.99, 11.22, 1
17, 50, 56, 5, 254.99, 12.27, 1
17, 50, 45, 1, 254.99, 5.65, 1
17, 41, 54, 2, 255.1, 1.68, 1
17, 50, 54, 35, 254.99, 1.57, 1
17, 46, 57, 1, 259.61, 1.26, 0
17, 46, 75, 3, 259.92, 0.95, 0
17, 98, 72, 2, 261.77, 1.05, 0
17, 98, 54, 7, 261.78, 1.04, 0
17, 50, 21, 13, 254.99, 3.11, 1
17, 80, 61, 6, 258.36, 0.32, 0
17, 81, 9, 3, 257.78, 3.08, 1
17, 81, 52, 25, 257.78, 10.99, 1
17, 36, 52, 1, 256.25, 9.46, 1
17, 50, 52, 115, 254.99, 8.2, 1
17, 50, 31, 21, 254.99, 3.47, 1
17, 50, 25, 1, 254.99, 6.08, 1
17, 53, 13, 1, 260.24, 0.8, 0
17, 83, 13, 37, 260.24, 8.25, 0
17, 83, 54, 71, 261.78, 6.71, 0
17, 66, 54, 171, 261.78, 4.22, 0
17, 8, 90, 9, 256.79, 7.68, 1
17, 64, 54, 52, 261.78, 6.98, 0
17, 6, 34, 10, 259.82, 2.7, 0
17, 6, 54, 103, 261.78, 0.74, 0
17, 6, 92, 36, 261.82, 0.7, 0
17, 19, 47, 19, 263.32, 2.83, 0
17, 17, 44, 15, 258.3, 0.7, 0
17, 23, 28, 1, 259.6, 2.59, 0
17, 14, 47, 15, 263.32, 8.06, 0
17, 65, 49, 163, 262.8, 4.28, 1
18, 65, 64, 42, 262.8, 2.05, 1
18, 33, 47, 3, 263.32, 4.11, 0
18, 33, 12, 1, 263.54, 3.89, 0
18, 65, 8, 49, 262.8, 11.71, 1
18, 85, 47, 2, 263.49, 11.26, 0
18, 21, 47, 87, 263.49, 10.54, 0
18, 21, 12, 52, 263.54, 10.49, 0
18, 21, 23, 1, 263.64, 10.39, 0
18, 21, 92, 26, 263.77, 10.26, 0
18, 21, 58, 10, 263.85, 10.18, 0
18, 21, 4, 8, 264.17, 9.86, 0
18, 21, 51, 61, 264.48, 9.55, 0
18, 72, 70, 3, 263.01, 5.13, 0
18, 72, 51, 4, 264.48, 3.66, 0
18, 1, 51, 12, 264.48, 9.6, 0
18, 31, 51, 25, 264.48, 0.75, 0
18, 63, 51, 1, 264.48, 7.86, 0
18, 65, 97, 23, 262.8, 3.78, 1
18, 80, 15, 11, 263.51, 4.3, 1
18, 20, 51, 32, 264.48, 7.97, 0
18, 96, 51, 114, 264.48, 4.06, 0
18, 88, 51, 15, 264.48, 9.92, 0
18, 80, 71, 5, 263.51, 4.72, 1
18, 65, 71, 2, 262.8, 4.01, 1
18, 94, 51, 8, 264.48, 5.7, 0
18, 65, 23, 2, 262.8, 9.07, 1
18, 65, 18, 55, 262.8, 3.18, 1
18, 67, 51, 47, 264.48, 9.04, 0
18, 67, 95, 6, 264.48, 9.04, 0
18, 67, 20, 2, 264.52, 9, 0
18, 65, 60, 7, 262.8, 5.27, 1
18, 39, 20, 1, 264.52, 2.66, 0
18, 93, 17, 8, 263.8, 0.34, 1
18, 65, 78, 10, 262.8, 11.66, 1
18, 65, 51, 12, 262.8, 10.97, 1
18, 52, 20, 3, 264.52, 9.73, 0
18, 81, 0, 7, 263.06, 2.82, 0
18, 65, 30, 217, 262.8, 4.82, 1
18, 99, 30, 148, 262.33, 4.35, 1
18, 50, 30, 252, 262.13, 4.15, 1
18, 50, 57, 3, 262.13, 5.72, 1
19, 54, 0, 31, 263.06, 1.05, 0
19, 54, 2, 15, 264.1, 0.01, 0
19, 57, 20, 24, 264.52, 6.78, 0
19, 50, 51, 68, 262.13, 4.51, 1
19, 25, 20, 53, 264.52, 7.71, 0
19, 24, 15, 2, 263, 8.81, 1
19, 24, 47, 2, 263, 5.43, 1
19, 24, 12, 2, 263, 3.66, 1
19, 24, 13, 1, 263, 0.92, 1
19, 37, 13, 2, 262.38, 0.3, 1
19, 75, 20, 20, 264.52, 9.11, 0
19, 75, 68, 13, 264.78, 8.85, 0
19, 75, 25, 2, 264.8, 8.83, 0
19, 75, 19, 5, 264.82, 8.81, 0
19, 75, 67, 49, 264.92, 8.71, 0
19, 75, 76, 24, 265.23, 8.4, 0
19, 75, 3, 79, 265.32, 8.31, 0
19, 75, 6, 49, 265.51, 8.12, 0
19, 75, 8, 160, 266.06, 7.57, 0
19, 75, 29, 4, 266.34, 7.29, 0
19, 75, 47, 24, 266.87, 6.76, 0
19, 75, 10, 32, 268.59, 5.04, 0
19, 75, 88, 2, 268.82, 4.81, 0
19, 75, 22, 3, 270.24, 3.39, 0
19, 75, 40, 16, 270.33, 3.3, 0
19, 75, 80, 23, 271.46, 2.17, 0
19, 75, 4, 378, 271.59, 2.04, 0
19, 75, 61, 1, 271.81, 1.82, 0
19, 75, 7, 24, 271.84, 1.79, 0
19, 75, 67, 20, 271.93, 1.7, 0
19, 75, 59, 107, 272.61, 1.02, 0
19, 75, 22, 16, 272.74, 0.89, 0
19, 63, 89, 3, 274.19, 3.45, 0
19, 35, 89, 12, 274.19, 3.86, 0
19, 35, 39, 1, 274.89, 3.16, 0
19, 94, 28, 1, 270.64, 7.95, 1
19, 73, 14, 23, 279.09, 16.69, 1
19, 81, 99, 22, 282.06, 2.28, 0
19, 73, 71, 1, 279.09, 8.89, 1
19, 88, 90, 4, 281.56, 1.87, 1
19, 78, 99, 7, 282.06, 8.39, 0
19, 9, 99, 2, 282.06, 8.3, 0
19, 88, 5, 10, 281.56, 7.27, 1
19, 8, 5, 54, 280.05, 5.76, 1
19, 23, 5, 4, 279.35, 5.06, 1
19, 73, 5, 93, 279.09, 4.8, 1
19, 73, 34, 2, 279.09, 9.54, 1
19, 73, 6, 157, 279.09, 3.01, 1
19, 73, 43, 63, 279.09, 12.98, 1
19, 73, 49, 6, 279.09, 9.77, 1
19, 73, 0, 8, 279.09, 10.05, 1
19, 73, 10, 6, 279.09, 4.73, 1
19, 26, 2, 1, 280.1, 0.54, 0
19, 7, 99, 31, 282.06, 11.77, 0
19, 7, 32, 19, 282.6, 11.23, 0
19, 7, 53, 115, 283.17, 10.66, 0
19, 7, 64, 4, 284.21, 9.62, 0
19, 7, 4, 116, 288.52, 5.31, 0
19, 7, 87, 25, 291.2, 2.63, 0
19, 7, 59, 2, 292.52, 1.31, 0
19, 30, 59, 224, 292.52, 7.07, 0
20, 85, 13, 1, 290.06, 9.67, 1
20, 44, 69, 16, 292.27, 8.79, 0
20, 48, 46, 1, 290.6, 12.81, 0
20, 48, 69, 131, 292.27, 11.14, 0
20, 48, 18, 1, 300.49, 2.92, 0
20, 48, 60, 2, 301.46, 1.95, 0
20, 74, 99, 3, 310, 5.05, 0
20, 68, 99, 62, 310, 7.95, 0
20, 89, 65, 10, 310.79, 13.74, 0
20, 20, 65, 9, 310.79, 2.55, 0
20, 41, 73, 16, 304.81, 3.3, 0
20, 88, 93, 6, 301.24, 7.01, 1
20, 51, 93, 8, 299.85, 5.62, 1
20, 51, 95, 1, 299.85, 12.97, 1
20, 0, 96, 11, 300.9, 12.53, 0
20, 51, 2, 1, 299.85, 8.63, 1
20, 71, 96, 7, 300.9, 3.14, 0
20, 51, 26, 64, 299.85, 3.66, 1
20, 51, 43, 44, 299.85, 14.32, 1
20, 51, 98, 31, 299.85, 12.92, 1
20, 51, 60, 1, 299.85, 0.94, 1
20, 51, 47, 6, 299.85, 11.12, 1
20, 84, 87, 3, 303.4, 5.81, 0
20, 84, 73, 44, 304.81, 4.4, 0
20, 51, 69, 85, 299.85, 0.48, 1
20, 59, 73, 13, 304.81, 6.5, 0
20, 59, 56, 17, 305.29, 6.02, 0
20, 59, 22, 1, 306.56, 4.75, 0
20, 59, 24, 15, 308.11, 3.2, 0
20, 59, 66, 182, 309.12, 2.19, 0
20, 31, 58, 7, 309.77, 1.12, 1
20, 29, 79, 1, 306.19, 6.85, 0
20, 29, 9, 2, 310.31, 2.73, 0
20, 23, 86, 8, 314.11, 5.18, 1
20, 3, 63, 11, 300.64, 25.36, 0
20, 3, 72, 35, 314.33, 11.67, 0
20, 3, 78, 22, 322.92, 3.08, 0
20, 61, 78, 1, 322.92, 8.82, 0
20, 61, 35, 3, 330.97, 0.77, 0
20, 55, 35, 61, 330.97, 13.75, 0
20, 1, 70, 1, 326.86, 11.82, 0
20, 1, 35, 4, 330.97, 7.71, 0
20, 32, 35, 3, 330.97, 7.06, 0
20, 25, 35, 48, 330.97, 12.22, 0
21, 55, 4, 2, 324.32, 13.48, 0
21, 55, 54, 2, 326.88, 10.92, 0
21, 14, 54, 46, 326.88, 2.71, 0
21, 57, 35, 85, 330.97, 3.99, 0
21, 99, 35, 83, 330.97, 1.41, 0
21, 99, 1, 19, 332.25, 0.13, 0
21, 24, 41, 7, 333.45, 6.2, 1
21, 92, 50, 67, 324.04, 5.12, 1
21, 56, 36, 1, 337.49, 0.15, 0
21, 71, 7, 150, 338.05, 3.45, 0
21, 92, 5, 50, 324.04, 0.95, 1
21, 79, 39, 1, 333.58, 5.45, 0
21, 32, 7, 1, 338.05, 9.36, 0
21, 88, 7, 1, 338.05, 16.57, 0
21, 83, 7, 25, 338.05, 4.1, 0
21, 94, 9, 1, 335.48, 10.3, 1
21, 29, 7, 7, 338.05, 1.2, 0
21, 94, 43, 2, 335.48, 3.85, 1
21, 45, 43, 12, 334.42, 2.79, 1
21, 45, 74, 2, 334.42, 7.65, 1
21, 45, 82, 1, 334.42, 3.72, 1
21, 40, 7, 5, 334.7, 4.12, 0
21, 78, 7, 26, 334.7, 1.7, 0
21, 97, 7, 30, 334.7, 2.72, 0
21, 76, 7, 120, 338.05, 5.48, 0
21, 76, 25, 48, 338.52, 5.01, 0
21, 59, 25, 7, 338.52, 13.1, 0
21, 45, 8, 60, 334.42, 9.26, 1
21, 54, 8, 7, 333.99, 8.83, 1
21, 30, 25, 3, 338.52, 3.29, 0
21, 30, 65, 348, 338.61, 3.2, 0
21, 69, 65, 430, 338.61, 1.88, 0
21, 69, 26, 23, 338.64, 1.85, 0
21, 69, 63, 4, 338.75, 1.74, 0
21, 69, 90, 1, 338.97, 1.52, 0
21, 69, 19, 3, 339.2, 1.29, 0
21, 69, 21, 164, 340.15, 0.34, 0
21, 54, 37, 187, 333.99, 9.23, 1
21, 54, 68, 67, 333.99, 2.53, 1
21, 54, 15, 2, 333.99, 8.08, 1
21, 54, 85, 1, 333.99, 16.37, 1
22, 54, 51, 196, 333.99, 0.09, 1
22, 98, 40, 1, 332.47, 4.64, 1
22, 6, 66, 1, 334.08, 5.83, 0
22, 6, 35, 15, 335.36, 4.55, 0
22, 6, 75, 292, 335.53, 4.38, 0
22, 98, 5, 26, 332.47, 10.69, 1
22, 37, 5, 28, 331.58, 9.8, 1
22, 22, 5, 14, 330.22, 8.44, 1
22, 22, 22, 15, 330.22, 3.39, 1
22, 46, 55, 25, 332.46, 8.88, 0
22, 46, 75, 41, 335.53, 5.81, 0
22, 46, 67, 10, 338.84, 2.5, 0
22, 46, 4, 3, 340.81, 0.53, 0
22, 46, 52, 22, 340.94, 0.4, 0
22, 46, 80, 1, 341.17, 0.17, 0
22, 46, 97, 46, 341.21, 0.13, 0
22, 82, 61, 1, 341.82, 11.72, 0
22, 82, 3, 2, 341.98, 11.56, 0
22, 22, 14, 44, 330.22, 4.57, 1
22, 13, 3, 57, 341.98, 4.18, 0
22, 13, 67, 4, 342.24, 3.92, 0
22, 13, 64, 2, 343.29, 2.87, 0
22, 73, 78, 40, 338.98, 7.16, 1
22, 71, 74, 1, 339.69, 10.75, 0
22, 71, 64, 2, 343.29, 7.15, 0
22, 71, 11, 1, 343.8, 6.64, 0
22, 71, 92, 23, 344.55, 5.89, 0
22, 49, 92, 24, 344.55, 10.45, 0
22, 49, 23, 4, 345.03, 9.97, 0
22, 49, 0, 12, 346.5, 8.5, 0
22, 49, 82, 4, 347.42, 7.58, 0
22, 49, 64, 6, 349.33, 5.67, 0
22, 49, 46, 4, 350.3, 4.7, 0
22, 49, 87, 1, 354.84, 0.16, 0
22, 30, 95, 1, 347.13, 7.21, 1
22, 30, 4, 1, 347.13, 7.5, 1
22, 84, 89, 10, 355.54, 8.1, 0
22, 9, 89, 5, 355.54, 6.53, 0
22, 9, 62, 20, 356.02, 6.05, 0
22, 65, 31, 2, 363.27, 7.08, 0
22, 18, 81, 54, 375.35, 19.1, 1
22, 10, 81, 58, 358.31, 2.06, 1
22, 10, 41, 26, 358.31, 12.93, 1
22, 30, 41, 128, 347.13, 1.75, 1
22, 21, 41, 60, 345.4, 0.02, 1
22, 33, 86, 2, 361.02, 29.59, 1
22, 21, 86, 8, 345.4, 13.97, 1
22, 25, 87, 2, 353.11, 15.47, 1
22, 25, 88, 37, 353.11, 17.17, 1
22, 25, 19, 1, 353.11, 12.73, 1
23, 39, 52, 1, 363.65, 19.8, 1
23, 56, 52, 13, 357.98, 14.13, 1
23, 59, 15, 1, 373.01, 8.85, 1
23, 59, 79, 15, 373.01, 16.95, 1
23, 67, 81, 27, 374.92, 7.18, 0
23, 77, 85, 1, 375.3, 3.48, 0
23, 72, 85, 1, 375.3, 0.2, 0
23, 50, 68, 2, 387.42, 8.69, 1
23, 50, 31, 23, 387.42, 13.22, 1
23, 9, 84, 2, 389.45, 2.51, 0
23, 50, 29, 2, 387.42, 13.65, 1
23, 21, 97, 4, 404.22, 29.45, 1
23, 21, 27, 1, 404.22, 17.7, 1
23, 21, 62, 27, 404.22, 12.06, 1
23, 21, 71, 4, 404.22, 12.09, 1
23, 66, 99, 123, 413.78, 19.44, 1
23, 66, 30, 1, 413.78, 1.73, 1
23, 1, 63, 3, 410.93, 2.07, 1
23, 1, 76, 8, 410.93, 4.8, 1
23, 7, 76, 5, 408.12, 1.99, 1
24, 56, 10, 6, 410.19, 7.8, 0
24, 56, 40, 3, 414.48, 3.51, 0
24, 56, 65, 13, 414.92, 3.07, 0
24, 95, 65, 7, 414.92, 13.59, 0
24, 1, 65, 2, 414.92, 11.78, 0
24, 1, 23, 3, 424.9, 1.8, 0
24, 82, 5, 12, 411.97, 5.02, 1
24, 7, 5, 3, 408.12, 1.17, 1
24, 76, 5, 2, 407.18, 0.23, 1
24, 76, 94, 5, 407.18, 6.75, 1
24, 13, 94, 8, 407, 6.57, 1
24, 13, 50, 47, 407, 18.58, 1
24, 87, 50, 17, 406.5, 18.08, 1
24, 21, 50, 10, 404.22, 15.8, 1
24, 88, 50, 5, 401.29, 12.87, 1
24, 99, 50, 10, 400.76, 12.34, 1
24, 26, 50, 39, 400.46, 12.04, 1
24, 32, 50, 3, 399.69, 11.27, 1
24, 90, 50, 73, 399.15, 10.73, 1
24, 61, 50, 1, 398.17, 9.75, 1
24, 42, 50, 2, 397.02, 8.6, 1
24, 12, 50, 7, 396.82, 8.4, 1
24, 23, 50, 2, 395.57, 7.15, 1
24, 98, 50, 5, 392.69, 4.27, 1
24, 26, 50, 135, 390.18, 1.76, 1
24, 26, 51, 7, 390.18, 16.27, 1
24, 17, 51, 13, 388.75, 14.84, 1
24, 17, 45, 23, 388.75, 4.63, 1
24, 62, 52, 3, 405.48, 1.27, 0
24, 63, 87, 1, 402.08, 8.87, 1
24, 88, 87, 7, 401.75, 8.54, 1
24, 35, 72, 20, 410.25, 0.54, 0
24, 22, 37, 22, 415.17, 9.63, 0
24, 33, 49, 3, 414.17, 10.54, 1
24, 84, 49, 1, 411.46, 7.83, 1
24, 0, 96, 25, 410.48, 9.79, 0
24, 78, 96, 69, 410.48, 12.88, 0
24, 78, 37, 20, 415.17, 8.19, 0
24, 64, 37, 1, 415.17, 4.94, 0
24, 31, 37, 16, 415.17, 6.08, 0
24, 20, 54, 9, 412.18, 1.55, 1
24, 70, 54, 10, 412.01, 1.38, 1
24, 89, 37, 14, 415.17, 15.04, 0
24, 55, 21, 13, 403.17, 27.38, 0
24, 15, 21, 7, 403.17, 17.44, 0
24, 36, 21, 2, 403.17, 19.72, 0
24, 24, 21, 2, 403.17, 9.15, 0
24, 34, 21, 2, 403.17, 9.82, 0
24, 88, 44, 9, 401.75, 3.37, 1
24, 88, 60, 1, 401.75, 5.07, 1
24, 27, 21, 26, 403.17, 18.37, 0
25, 72, 21, 12, 403.17, 19.41, 0
25, 91, 21, 14, 403.17, 7.65, 0
25, 68, 21, 33, 403.17, 8.68, 0
25, 88, 0, 1, 401.75, 18.23, 1
25, 13, 0, 9, 401.51, 17.99, 1
25, 13, 88, 10, 401.51, 7.1, 1
25, 17, 21, 4, 403.17, 3.92, 0
25, 29, 21, 11, 403.17, 10.11, 0
25, 32, 55, 6, 401.92, 12.33, 1
25, 13, 55, 14, 401.51, 11.92, 1
25, 13, 53, 18, 401.51, 2.09, 1
25, 74, 53, 4, 401.49, 2.07, 1
25, 61, 53, 4, 399.95, 0.53, 1
25, 21, 53, 14, 399.73, 0.31, 1
25, 44, 21, 11, 403.17, 6.41, 0
25, 21, 9, 1, 399.73, 2.82, 1
25, 21, 26, 145, 399.73, 16.46, 1
25, 81, 26, 34, 399.52, 16.25, 1
25, 81, 42, 2, 401.85, 5.15, 0
25, 81, 21, 3, 403.17, 3.83, 0
25, 10, 21, 10, 403.17, 1.34, 0
25, 8, 57, 23, 400.61, 6.22, 1
25, 8, 69, 581, 400.61, 2.66, 1
25, 81, 69, 9, 399.52, 1.57, 1
25, 54, 65, 1, 401.3, 17.56, 0
25, 54, 21, 52, 403.17, 15.69, 0
25, 66, 25, 31, 401.02, 3.38, 1
25, 81, 25, 43, 399.52, 1.88, 1
25, 81, 78, 16, 399.52, 9.5, 1
25, 23, 78, 2, 397.13, 7.11, 1
25, 22, 78, 5, 397.1, 7.08, 1
25, 69, 78, 33, 396.92, 6.9, 1
25, 99, 21, 38, 403.17, 6.51, 0
25, 99, 5, 11, 404.21, 5.47, 0
25, 69, 13, 43, 396.92, 3.4, 1
25, 69, 63, 1, 396.92, 2.42, 1
25, 40, 36, 1, 397.09, 4.95, 1
25, 6, 34, 2, 397.82, 15.52, 1
26, 93, 5, 1, 404.21, 0.16, 0
26, 2, 5, 46, 404.21, 11.49, 0
26, 89, 5, 3, 404.21, 5.7, 0
26, 38, 53, 2, 403.41, 19.38, 1
26, 15, 5, 4, 404.21, 12.52, 0
26, 15, 79, 1, 404.35, 12.38, 0
26, 15, 27, 7, 404.67, 12.06, 0
26, 85, 27, 11, 404.67, 4.67, 0
26, 85, 56, 15, 406.07, 3.27, 0
26, 37, 5, 5, 404.57, 13.17, 1
26, 3, 56, 20, 406.07, 17.11, 0
26, 3, 67, 28, 408.17, 15.01, 0
26, 3, 6, 77, 408.36, 14.82, 0
26, 37, 14, 45, 404.57, 1.48, 1
26, 83, 6, 11, 408.36, 14.14, 0
26, 18, 6, 19, 408.36, 20.07, 0
26, 45, 6, 6, 408.36, 9.78, 0
26, 37, 91, 6, 404.57, 9.98, 1
26, 37, 31, 2, 404.57, 0.5, 1
26, 72, 6, 15, 408.36, 1.49, 0
26, 37, 9, 23, 404.57, 10.74, 1
26, 37, 51, 18, 404.57, 14.26, 1
26, 90, 51, 84, 404.02, 13.71, 1
26, 90, 95, 3, 404.02, 2.13, 1
26, 97, 6, 42, 408.36, 12.74, 0
26, 22, 44, 2, 404.84, 4.66, 1
26, 90, 44, 9, 404.02, 3.84, 1
26, 82, 92, 3, 408.21, 1.78, 0
26, 55, 92, 25, 408.21, 5.7, 0
26, 79, 86, 2, 406.16, 17.26, 1
26, 79, 81, 9, 406.16, 15.71, 1
26, 90, 81, 81, 404.02, 13.57, 1
26, 23, 92, 2, 408.21, 13.96, 0
26, 73, 92, 7, 408.21, 11.02, 0
26, 90, 71, 36, 404.02, 3.73, 1
26, 38, 71, 3, 403.41, 3.12, 1
26, 80, 71, 2, 402.8, 2.51, 1
26, 58, 71, 23, 401.77, 1.48, 1
26, 58, 25, 23, 401.77, 0.73, 1
26, 58, 88, 9, 401.77, 5.57, 1
26, 58, 29, 10, 401.77, 4.7, 1
26, 50, 92, 11, 408.21, 0.91, 0
26, 50, 6, 13, 408.36, 0.76, 0
26, 58, 21, 234, 401.77, 2.07, 1
26, 4, 21, 132, 400.16, 0.46, 1
26, 99, 6, 34, 408.36, 8.34, 0
26, 99, 75, 23, 408.41, 8.29, 0
26, 67, 75, 6, 408.41, 9.23, 0
27, 48, 41, 11, 406.68, 0.74, 1
27, 48, 92, 6, 406.68, 3.33, 1
27, 46, 75, 11, 408.41, 3.18, 0
27, 45, 75, 1, 408.41, 11.08, 0
27, 45, 1, 10, 410.2, 9.29, 0
27, 45, 62, 5, 410.35, 9.14, 0
27, 45, 56, 4, 410.4, 9.09, 0
27, 45, 62, 8, 410.69, 8.8, 0
27, 27, 62, 35, 410.69, 1.16, 0
27, 44, 62, 3, 410.69, 5.25, 0
27, 40, 62, 6, 410.69, 17.5, 0
27, 40, 20, 2, 410.98, 17.21, 0
27, 83, 20, 14, 410.98, 18.33, 0
27, 42, 20, 12, 410.98, 1.42, 0
27, 60, 20, 8, 410.98, 20.18, 0
27, 48, 84, 7, 406.68, 13.36, 1
27, 85, 20, 2, 410.98, 13.53, 0
27, 35, 38, 3, 407.9, 3.34, 1
27, 35, 75, 80, 407.9, 19.42, 1
27, 48, 75, 133, 406.68, 18.2, 1
27, 48, 17, 28, 406.68, 14.79, 1
27, 6, 87, 3, 410.78, 12.74, 0
27, 6, 20, 8, 410.98, 12.54, 0
27, 6, 48, 51, 411.15, 12.37, 0
27, 6, 18, 11, 411.56, 11.96, 0
27, 6, 15, 13, 412.97, 10.55, 0
27, 6, 59, 243, 413.05, 10.47, 0
27, 29, 90, 23, 406.76, 11.1, 0
27, 57, 90, 110, 406.76, 10.33, 0
27, 96, 90, 96, 406.76, 3.47, 0
27, 48, 89, 2, 406.68, 1.35, 1
27, 19, 90, 24, 406.76, 18.94, 0
27, 19, 95, 1, 409.5, 16.2, 0
27, 19, 20, 31, 410.92, 14.78, 0
27, 19, 59, 89, 413.05, 12.65, 0
27, 19, 12, 3, 413.35, 12.35, 0
27, 19, 7, 1, 413.69, 12.01, 0
27, 19, 3, 93, 414.14, 11.56, 0
27, 19, 84, 15, 414.16, 11.54, 0
27, 19, 17, 16, 414.3, 11.4, 0
27, 19, 37, 29, 415.17, 10.53, 0
27, 48, 4, 35, 406.68, 3.3, 1
27, 74, 37, 1, 415.17, 1.18, 0
27, 76, 37, 17, 415.17, 4.36, 0
27, 59, 0, 11, 406.76, 12.18, 1
28, 98, 37, 7, 415.17, 7.18, 0
28, 51, 89, 1, 409.8, 17.32, 0
28, 51, 37, 125, 415.17, 11.95, 0
28, 51, 10, 8, 415.39, 11.73, 0
28, 51, 39, 1, 416.19, 10.93, 0
28, 51, 40, 1, 416.38, 10.74, 0
28, 51, 97, 18, 417.1, 10.02, 0
28, 51, 62, 3, 417.44, 9.68, 0
28, 51, 40, 1, 417.68, 9.44, 0
28, 51, 68, 2, 417.75, 9.37, 0
28, 51, 35, 76, 417.86, 9.26, 0
28, 51, 49, 5, 418.67, 8.45, 0
28, 51, 41, 97, 419.56, 7.56, 0
28, 51, 12, 5, 419.85, 7.27, 0
28, 51, 30, 3, 419.99, 7.13, 0
28, 51, 57, 30, 421.27, 5.85, 0
28, 51, 41, 44, 421.62, 5.5, 0
28, 51, 96, 1, 421.94, 5.18, 0
28, 51, 31, 23, 422.23, 4.89, 0
28, 51, 26, 70, 422.26, 4.86, 0
28, 51, 74, 4, 422.27, 4.85, 0
28, 51, 23, 8, 422.47, 4.65, 0
28, 51, 18, 25, 423.08, 4.04, 0
28, 51, 33, 5, 424.03, 3.09, 0
28, 51, 98, 33, 424.16, 2.96, 0
28, 51, 50, 142, 424.47, 2.65, 0
28, 8, 50, 149, 424.47, 11.63, 0
28, 25, 49, 5, 422.11, 7.31, 1
28, 25, 23, 1, 422.11, 20.46, 1
28, 25, 9, 1, 422.11, 19.51, 1
28, 25, 71, 12, 422.11, 19.37, 1
28, 15, 71, 4, 413.21, 10.47, 1
28, 59, 71, 21, 406.76, 4.02, 1
28, 54, 67, 6, 421.17, 20.5, 1
28, 54, 57, 45, 421.17, 15.12, 1
28, 54, 17, 19, 421.17, 7.66, 1
28, 54, 22, 2, 421.17, 13.1, 1
28, 42, 22, 10, 415.88, 7.81, 1
28, 26, 22, 44, 412.24, 4.17, 1
28, 21, 62, 34, 418.63, 9.36, 0
28, 21, 69, 901, 424.02, 3.97, 0
28, 21, 59, 2, 424.32, 3.67, 0
28, 21, 50, 33, 424.47, 3.52, 0
28, 21, 74, 1, 424.57, 3.42, 0
28, 21, 23, 3, 424.9, 3.09, 0
28, 21, 66, 101, 425.14, 2.85, 0
28, 21, 13, 81, 425.15, 2.84, 0
28, 21, 77, 1, 425.89, 2.1, 0
28, 21, 24, 4, 426.09, 1.9, 0
28, 21, 33, 8, 426.12, 1.87, 0
28, 21, 75, 392, 426.15, 1.84, 0
28, 21, 71, 113, 426.19, 1.8, 0
28, 21, 53, 26, 427.4, 0.59, 0
28, 21, 93, 26, 427.59, 0.4, 0
28, 21, 83, 27, 427.99, 0, 0
28, 4, 94, 8, 411.33, 0.78, 1
