Time, AgentID, Side, Price, Qty, GrowthRate, Behaviour, Horizon, Cash, Shares, MktPrice
647, 21, 0, 1965.65, 20, 3, 0, 8, 44713.8, 25, 1976.19
647, 41, 0, 2019.12, 2174, -19, 0, 10, 4.76629e+06, 915, 1976.19
647, 69, 1, 2039.73, 913, -147, 1, 5, 1.20418e+06, 2322, 1976.19
647, 89, 0, 1926.11, 1, -139, 1, 8, 2299.31, 13, 1976.19
647, 93, 1, 1928.36, 3, -126, 1, 10, 191398, 21, 1976.19
647, 5, 0, 2073.67, 122, 18, 0, 10, 350374, 1454, 2019.12
647, 77, 1, 2052.8, 2, 113, 1, 9, 6296.18, 3, 2019.12
647, 53, 0, 2140.48, 68, 187, 1, 3, 1.14174e+06, 39, 2073.67
647, 12, 0, 2130.23, 79, 10, 0, 8, 233190, 14, 2073.67
647, 17, 0, 2145.74, 394, -6, 0, 9, 1.30136e+06, 1, 2073.67
647, 50, 1, 2069.64, 16, -163, 1, 2, 429817, 178, 2073.67
647, 4, 0, 2101.27, 39, -4, 0, 3, 453378, 13, 2145.74
647, 7, 1, 2147.08, 1397, -18, 0, 3, 4.6073e+06, 2690, 2145.74
647, 79, 0, 2205.7, 2, -158, 1, 10, 14700.1, 3, 2145.74
647, 55, 1, 2164.06, 7, 147, 1, 3, 106581, 39, 2145.74
647, 46, 1, 2206.49, 241, 2, 0, 5, 221223, 262, 2205.7
647, 74, 0, 2226.74, 2, 110, 1, 4, 5090.64, 1, 2205.7
647, 57, 1, 2113.51, 27, 177, 1, 5, 689265, 130, 2205.7
647, 52, 0, 2058.7, 5, -159, 1, 6, 196388, 13, 2145.74
647, 15, 1, 2243.21, 6, 0, 0, 7, 41449.3, 7, 2145.74
647, 88, 1, 2109.11, 20, 197, 1, 5, 23759.8, 26, 2145.74
647, 64, 1, 2094.44, 158, 197, 1, 5, 164170, 218, 2145.74
647, 96, 0, 2147.46, 146, -145, 1, 4, 862618, 674, 2145.74
647, 49, 0, 2045.84, 42, 3, 0, 8, 311974, 865, 2145.74
647, 63, 1, 2047.31, 1, -155, 1, 4, 51171.5, 5, 2145.74
647, 43, 0, 2240.93, 31, 3, 0, 2, 190494, 23, 2147.46
647, 92, 0, 2137.12, 36, 101, 1, 3, 109529, 39, 2147.46
647, 6, 0, 2128.46, 65, 4, 0, 4, 538960, 558, 2147.46
647, 40, 1, 2129.47, 15, 6, 0, 8, 8643.09, 22, 2147.46
647, 3, 1, 2172.3, 22, -8, 0, 5, 29934.4, 30, 2240.93
647, 85, 0, 2153.1, 10, -173, 1, 2, 39813.1, 10, 2240.93
647, 35, 0, 2179.5, 43, 11, 0, 6, 95667.6, 508, 2240.93
647, 42, 0, 2169.27, 3, -2, 0, 5, 16118.9, 2, 2240.93
647, 65, 1, 2190.26, 1394, 146, 1, 3, 848162, 1983, 2240.93
647, 38, 0, 2145.02, 637, -7, 0, 3, 2.55285e+06, 635, 2240.93
647, 67, 0, 2141.82, 1, -170, 1, 7, 79987, 96, 2240.93
647, 33, 0, 2343.39, 1, 24, 0, 7, 4011.78, 12, 2240.93
648, 76, 1, 1958.36, 248, -113, 1, 8, 102397, 566, 1911.29
648, 6, 0, 1958.25, 124, 4, 0, 4, 416271, 623, 1911.29
648, 4, 1, 1850, 23, -4, 0, 3, 379765, 52, 1896.47
648, 37, 0, 1885.63, 718, -3, 0, 2, 4.26642e+06, 3152, 1896.47
648, 32, 1, 1858.51, 6, -17, 0, 4, 7465.89, 22, 1850
648, 96, 0, 1941.77, 139, -145, 1, 4, 587657, 820, 1850
648, 14, 0, 1894.58, 348, -15, 0, 5, 1.36109e+06, 535, 1896.47
648, 2, 1, 1826.2, 635, 2, 0, 7, 394708, 1042, 1896.47
648, 26, 0, 1846.54, 22, 3, 0, 5, 73871.2, 33, 1894.58
648, 88, 0, 1838.72, 30, 197, 1, 5, 66674.6, 6, 1894.58
648, 13, 0, 1886.97, 326, 9, 0, 8, 2.70421e+06, 871, 1894.58
648, 16, 0, 1810, 1, -2, 0, 8, 5766.55, 8, 1894.58
648, 86, 1, 1958.24, 1, -152, 1, 7, 774713, 5, 1894.58
648, 95, 0, 1823.71, 3, -172, 1, 7, 36567.7, 2, 1894.58
648, 33, 1, 1815.12, 10, 24, 0, 7, 2130.9, 13, 1894.58
648, 3, 0, 1863.13, 20, -8, 0, 5, 65789.3, 24, 1886.97
648, 27, 1, 1804.82, 2, 28, 0, 9, 200786, 4, 1886.97
648, 87, 1, 1889.68, 1, -151, 1, 7, 159097, 16, 1886.97
648, 15, 0, 1881.41, 11, 0, 0, 7, 43464.5, 1, 1886.97
648, 47, 1, 1821.73, 1, 2, 0, 2, 8.6069e+06, 1, 1886.97
648, 46, 1, 1942.15, 1, 2, 0, 5, 221223, 21, 1886.97
648, 19, 0, 1839.58, 8, -8, 0, 9, 21146.6, 280, 1886.97
648, 21, 1, 1952.23, 15, 3, 0, 8, 504612, 45, 1886.97
